Code,Name,Market
00517,Cosco Shipping International (Hongkong) Co Ltd,HKEX
00460,Sihuan Pharmaceutical Holdings Group Ltd,HKEX
00999,Xiaocaiyuan International Holding Ltd,HKEX
00600,Axera Semiconductor Co Ltd Class H,HKEX
08279,AGTech Holdings Ltd,HKEX
00598,Sinotrans Ltd Class H,HKEX
02007,Country Garden Holdings Co Ltd,HKEX
02533,Black Sesame International Holding Ltd,HKEX
06938,Suzhou Ribo Life Science Co Ltd Class H,HKEX
00081,China Overseas Grand Oceans Group Ltd,HKEX
02233,West China Cement Ltd,HKEX
00086,Sun Hung Kai & Co Ltd,HKEX
00751,Skyworth Group Ltd,HKEX
09936,Ximei Resources Holding Ltd,HKEX
06613,Lens Technology Co Ltd Class H,HKEX
03868,Xinyi Energy Holdings Ltd,HKEX
00565,Art Group Holdings Ltd,HKEX
00400,Ingdan Inc,HKEX
00373,Allied Group Ltd,HKEX
02652,CF PharmTech Inc Class H,HKEX
02722,Chongqing Machinery & Electric Co Ltd Class H,HKEX
02546,Xizang Zhihui Mining Co Ltd Class H,HKEX
02208,Goldwind Science & Technology Co Ltd Class H,HKEX
01688,Lingyi iTech (Guangdong) Co Class H,HKEX
00108,GR Life Style Co Ltd,HKEX
00855,China Water Affairs Group Ltd,HKEX
03633,Zhongyu Energy Holdings Ltd,HKEX
01313,China Resources Building Materials Technology Holdings Ltd,HKEX
06198,Qingdao Port International Co Ltd Class H,HKEX
02965,Asia Tele-Net and Technology Corporation Ltd,HKEX
02339,Beijingwest Industries International Ltd,HKEX
02616,CStone Pharmaceuticals,HKEX
02186,Luye Pharma Group Ltd,HKEX
02256,Abbisko Cayman Ltd,HKEX
02575,Xuanzhu Biopharmaceutical Co Ltd Class H,HKEX
01513,Livzon Pharmaceutical Group Inc Class H,HKEX
02157,Lepu Biopharma Co Ltd Class H,HKEX
00200,Melco International Development Ltd,HKEX
00317,CSSC Offshore & Marine Engineering Group Co Ltd Class H,HKEX
09966,Alphamab Oncology,HKEX
00570,China Traditional Chinese Medicine Holdings Co Ltd,HKEX
01112,Health and Happiness (H&H) International Holdings Ltd,HKEX
02555,Sichuan Baicha Baidao Industrial Co Ltd Class H,HKEX
00345,Vitasoy International Holdings Ltd,HKEX
06168,Zhou Liu Fu Jewellery Co Ltd Class H,HKEX
00071,Miramar Hotel and Investment Co Ltd,HKEX
01501,Shanghai INT Medical Instruments Co Ltd Class H,HKEX
02558,Jinshang Bank Co Ltd Class H,HKEX
00116,Chow Sang Sang Holdings International Ltd,HKEX
01302,LifeTech Scientific Corp,HKEX
09699,Hangzhou Sf Intra-City Industrial Co Ltd Class H,HKEX
00694,Beijing Capital International Airport Co Ltd Class H,HKEX
00956,China Suntien Green Energy Corp Ltd Class H,HKEX
02609,Bayzed Health Group Inc,HKEX
03759,Pharmaron Beijing Co Ltd Class H,HKEX
00376,Yunfeng Financial Group Ltd,HKEX
01475,Nissin Foods Co Ltd,HKEX
06190,Bank of Jiujiang Co Ltd Class H,HKEX
01071,Huadian Power International Corp Ltd Class H,HKEX
09980,Eastroc Beverage (Group) Co Ltd Class H,HKEX
03969,China Railway Signal & Communication Corp Ltd Class H,HKEX
01333,Breton Technology Co Ltd Class H,HKEX
01081,Dajin Heavy Industry Co Ltd Class H,HKEX
02005,SSY Group Ltd,HKEX
01958,BAIC Motor Corp Ltd Class H,HKEX
01052,Yuexiu Transport infrastructure Ltd,HKEX
02877,China Shineway Pharmaceutical Group Ltd,HKEX
02418,Deewin Tianxia Co Ltd Class H,HKEX
06806,Shenwan Hongyuan Group Co Ltd Class H,HKEX
00975,Mongolian Mining Corp,HKEX
03661,SG Micro Corp Class H,HKEX
09893,Pizu Group Holdings Ltd,HKEX
09630,Circuit Fabology Microelectronics Equipment Co Ltd Class H,HKEX
00173,K Wah International Holdings Ltd,HKEX
00737,Shenzhen Investment Holdings Bay Area Development Co Ltd,HKEX
02172,MicroPort NeuroScientific Corp,HKEX
02190,Zylox-Tonbridge Medical Technology Co Ltd Class H,HKEX
09658,Super Hi International Holding Ltd,HKEX
00119,Poly Property Group Co Ltd,HKEX
00034,Kowloon Development Co Ltd,HKEX
03738,Vobile Group Ltd,HKEX
01880,China Tourism Group Duty Free Corp Ltd Class H,HKEX
03316,Binjiang Service Group Co Ltd,HKEX
02685,Quantgroup Holding Ltd,HKEX
02238,Guangzhou Automobile Group Co Ltd Class H,HKEX
01905,Haitong Unitrust International Financial Leasing Co Ltd Class H,HKEX
03296,Huaqin Co Ltd Class H,HKEX
06687,Jst Group Corporation Ltd,HKEX
06686,Noah Holdings Ltd,HKEX
01300,Trigiant Group Ltd,HKEX
00585,Imagi International Holdings Ltd,HKEX
02659,Shanghai Bao Pharmaceuticals Co Ltd Class H,HKEX
00308,China Travel International Investment Hong Kong Ltd,HKEX
02273,Gushengtang Holdings Ltd,HKEX
01763,China Isotope & Radiation Corp Class H,HKEX
01983,Luzhou Bank Co Ltd Class H,HKEX
06078,Hygeia Healthcare Holdings Co Ltd,HKEX
01789,AK Medical Holdings Ltd,HKEX
00775,CK Life Sciences Intl (Holdings) Inc,HKEX
03958,Orient Securities Co Ltd Class H,HKEX
00604,Shenzhen Investment Ltd,HKEX
01799,Xinte Energy Co Ltd Class H,HKEX
03600,Modern Dental Group Ltd,HKEX
02586,Dmall Inc,HKEX
06693,Chifeng Jilong Gold Mining Group Ltd Class H,HKEX
01951,Jinxin Fertility Group Ltd,HKEX
09890,Tanwan Inc,HKEX
03613,Beijing Tong Ren Tang Chinese Medicine Co Ltd,HKEX
00819,Tianneng Power International Ltd,HKEX
03788,Hanking Gold International Ltd,HKEX
80737,Shenzhen Investment Holdings Bay Area Development Co Ltd,HKEX
01896,Maoyan Entertainment,HKEX
02678,Texhong International Group Ltd,HKEX
06178,Everbright Securities Co Ltd Class H,HKEX
00028,Tian An China Investments Co Ltd,HKEX
00215,Hutchison Telecommunications Hong Kong Holdings Ltd,HKEX
00805,New Gonow Recreational Vehicles Inc,HKEX
02315,Biocytogen Pharmaceuticals (Beijing) Co Ltd Class H,HKEX
02139,Bank of Gansu Co Ltd Class H,HKEX
08083,Youzan Technology Ltd,HKEX
02631,SICC Co Ltd Class H,HKEX
06871,Robotphoenix Intelligent Technology Co Ltd Class H,HKEX
00839,China Education Group Holdings Ltd,HKEX
03887,HashKey Holdings Ltd,HKEX
09927,Seres Group Co Ltd Class H,HKEX
00315,Smartone Telecommunications Holdings Ltd,HKEX
02451,Luyuan Group Holding Cayman Ltd,HKEX
02192,Medlive Technology Co Ltd,HKEX
00062,Transport International Holdings Ltd,HKEX
01921,Dalipal Holdings Ltd,HKEX
01224,C C Land Holdings Ltd,HKEX
02202,China Vanke Co Ltd Class H,HKEX
02517,Guoquan Food Shanghai Co Ltd Class H,HKEX
00548,Shenzhen Expressway Corp Ltd Class H,HKEX
02013,Weimob Inc,HKEX
00258,Tomson Group Ltd,HKEX
01691,JS Global Lifestyle Co Ltd,HKEX
02635,Nuobikan Artificial Intelligence Technology (Chengdu) Co Ltd Class H,HKEX
01610,COFCO Joycome Foods Ltd,HKEX
02657,Shanghai Forest Cabin Cosmetics Group Co Ltd Class H,HKEX
09993,Radiance Holdings (Group) Co Ltd,HKEX
00580,Sun.King Technology Group Ltd,HKEX
02255,Haichang Ocean Park Holdings Ltd,HKEX
01809,Prinx Chengshan Holdings Ltd,HKEX
02158,Yidu Tech Inc,HKEX
00695,Dongwu Cement International Ltd,HKEX
00662,Asia Financial Holdings Ltd,HKEX
03336,Ju Teng International Holdings Ltd,HKEX
02598,Lianlian DigiTech Co Ltd Class H,HKEX
01126,Dream International Ltd,HKEX
01050,Karrie International Holdings Ltd,HKEX
02617,TransThera Sciences (Nanjing) Inc Class H,HKEX
01877,Shanghai Junshi Biosciences Co Ltd Class H,HKEX
02585,Mokingran Jewellery Group Co Ltd Class H,HKEX
03347,Hangzhou Tigermed Consulting Co Ltd Class H,HKEX
01675,AsiaInfo Technologies Ltd,HKEX
00581,China Oriental Group Co Ltd,HKEX
01666,Tong Ren Tang Technologies Co Ltd Class H,HKEX
01234,China Lilang Ltd,HKEX
06831,Green Tea Group Ltd,HKEX
02373,Beauty Farm Medical & Health Industry Inc,HKEX
01184,S A S Dragon Holdings Ltd,HKEX
00259,Yeebo (International Holdings) Ltd,HKEX
01405,DPC Dash Ltd,HKEX
06683,Star Plus Legend Holdings Ltd,HKEX
09676,Shiyue Daotian Group Co Ltd Class H,HKEX
00933,Viva Goods Co Ltd,HKEX
03990,Midea Real Estate Holding Ltd,HKEX
02431,Minieye Technology Co Ltd Class H,HKEX
09878,Huitongda Network Co Ltd Class H,HKEX
01141,CMBC Capital Holdings Ltd,HKEX
00107,Sichuan Expressway Co Ltd Class H,HKEX
02665,Seyond Holdings Ltd,HKEX
01571,Xin Point Holdings Ltd,HKEX
00811,Xinhua Winshare Publishing and Media Co Ltd Class H,HKEX
00435,Sunlight Real Estate Investment Trust REIT,HKEX
00777,NetDragon Websoft Holdings Ltd,HKEX
01477,Ocumension Therapeutics,HKEX
01223,Symphony Holdings Ltd,HKEX
01857,China Everbright Water Ltd,HKEX
01851,China Gingko Education Group Company Limited,HKEX
01618,Metallurgical Corporation of China Ltd Class H,HKEX
02676,Suzhou Novosense Microelectronics Co Ltd Class H,HKEX
06680,Jl Mag Rare-Earth Co Ltd Class H,HKEX
02597,Beijing Xunzhong Communication Technology Co Ltd Class H,HKEX
02156,C&D Property Management Group Co Ltd,HKEX
00289,Wing On Company International Ltd,HKEX
00799,IGG Inc,HKEX
02576,Zhejiang Taimei Medical Technology Co Ltd Class H,HKEX
02880,Liaoning Port Co Ltd Class H,HKEX
03378,Hanx Biopharmaceuticals (Wuhan) Co Ltd Class H,HKEX
09959,Linklogis Inc,HKEX
00866,China Qinfa Group Ltd,HKEX
00232,Continental Aerospace Technologies Holding Ltd,HKEX
00806,Value Partners Group Ltd,HKEX
00613,Planetree International Development Ltd,HKEX
00746,Lee & Man Chemical Co Ltd,HKEX
03382,Tianjin Port Development Holdings Ltd,HKEX
01916,Jiangxi Bank Co Ltd Class H,HKEX
00501,OmniVision Integrated Circuits Group Inc Class H,HKEX
00272,Shui On Land Ltd,HKEX
01051,G-Resources Group Ltd,HKEX
00327,Pax Global Technology Ltd,HKEX
00679,Asia Tele-Net and Technology Corporation Ltd,HKEX
02291,Lepu Scientech Medical Technology Shanghai Co Ltd Class H,HKEX
00338,Sinopec Shanghai Petrochemical Co Ltd Class H,HKEX
00900,Aeon Credit Service Asia Co Ltd,HKEX
00405,Yuexiu Real Estate Investment Trust,HKEX
06805,Kimou Environmental Holding Ltd,HKEX
06960,Shuangdeng Group Co Ltd Class H,HKEX
02650,Shanghai Zhida Technology Development Co Ltd Class H,HKEX
01167,Jacobio Pharmaceuticals Group Co Ltd,HKEX
02656,160 Health International Ltd,HKEX
06998,Edding Genor Group Holdings Ltd,HKEX
02591,Guangzhou Innogen Pharmaceutical Group Co Ltd Class H,HKEX
09979,Greentown Management Holdings Co Ltd,HKEX
03709,EEKA Fashion Holdings Ltd,HKEX
01837,Natural Food International Holding Ltd,HKEX
06821,Asymchem Laboratories (Tianjin) Co Ltd Class H,HKEX
00470,Wuxi Lead Intelligent Equipment Co Ltd Class H,HKEX
01872,Guan Chao Holdings Ltd,HKEX
00693,Tan Chong International Ltd,HKEX
01576,Qilu Expressway Co Ltd Class H,HKEX
03880,Medtide Inc Class H,HKEX
02198,China Sanjiang Fine Chemicals Co Ltd,HKEX
01515,China Resources Medical Holdings Company Ltd,HKEX
00182,Concord New Energy Group Ltd,HKEX
00710,Boe Varitronix Ltd,HKEX
00874,Guangzhou Baiyunshan Pharmaceutical Holdings Co Ltd Class H,HKEX
02509,Qyuns Therapeutics Co Ltd Class H,HKEX
02520,Shanxi Installation Group Co Ltd Class H,HKEX
01272,Datang Environment Industry Group Co Ltd Class H,HKEX
06138,Harbin Bank Co Ltd Class H,HKEX
02411,Shenzhen Pagoda Industrial Group Corp Ltd Class H,HKEX
06929,OrbusNeich Medical Group Holdings Ltd,HKEX
01497,Xiamen Yan Palace Bird's Nest Industry Co Ltd Class H,HKEX
01476,Financial Street Securities Co Ltd Class H,HKEX
06132,HJ Science Co Ltd Class H,HKEX
01785,Chengdu Expressway Co Ltd Class H,HKEX
01033,Sinopec Oilfield Service Corp Class H,HKEX
00797,7Road Holdings Ltd,HKEX
00861,Digital China Holdings Ltd,HKEX
03833,Xinjiang Xinxin Mining Industry Co Ltd Class H,HKEX
00051,Harbour Centre Development Ltd,HKEX
00412,Shandong Hi-Speed Holdings Group Ltd,HKEX
02866,COSCO SHIPPING Development Co Ltd Class H,HKEX
02342,Comba Telecom Systems Holdings Ltd,HKEX
00133,China Merchants China Direct Investments Ltd,HKEX
02583,Shenzhen Hipine Precision Technology Co Ltd Class H,HKEX
02422,Rego Interactive Co Ltd,HKEX
00199,ITC Properties Group Ltd,HKEX
09877,Jenscare Scientific Co Ltd Class H,HKEX
00341,Cafe De Coral Holdings Ltd,HKEX
01104,APAC Resources Ltd,HKEX
00564,ZCZL Industrial Technology Group Co Ltd Class H,HKEX
09929,SEM Holdings Ltd,HKEX
00117,Tianli Holdings Group Ltd,HKEX
02235,MicroTech Medical (Hangzhou) Co Ltd Class H,HKEX
02661,QingSong Health Corp,HKEX
00596,Inspur Digital Enterprise Technology Ltd,HKEX
02179,Jiangsu Recbio Technology Co Ltd Class H,HKEX
00525,Guangshen Railway Co Ltd Class H,HKEX
06868,Tenfu (Cayman) Holdings Co Ltd,HKEX
02488,Launch Tech Co Ltd Class H,HKEX
02427,Guanze Medical Information Industry (Holding) Co Ltd,HKEX
01970,IMAX China Holding Inc,HKEX
00521,CWT International Ltd,HKEX
06657,Baiwang Co Ltd Class H,HKEX
01345,Shanghai Pioneer Holding Ltd,HKEX
00032,Cross-Harbour Holdings Ltd,HKEX
00752,Pico Far East Holdings Ltd,HKEX
02105,Laekna Inc,HKEX
09885,YSB Inc,HKEX
06185,CanSino Biologics Inc Class H,HKEX
09860,Adicon Holdings Ltd,HKEX
06955,Shandong Boan Biotechnology Co Ltd Class H,HKEX
00323,Maanshan Iron & Steel Co Ltd Class H,HKEX
09996,Peijia Medical Ltd,HKEX
09963,Transtech Optelecom Science Holdings Ltd,HKEX
01995,Ever Sunshine Services Group Ltd,HKEX
01432,China Shengmu Organic Milk Ltd,HKEX
02648,Anjoy Foods Group Co Ltd Class H,HKEX
00178,Sa Sa International Holdings Ltd,HKEX
01304,Fortior Technology (Shenzhen) Co Ltd Class H,HKEX
01280,China Qidian Guofeng Holdings Ltd,HKEX
00098,Xingfa Aluminium Holdings Ltd,HKEX
03700,Inkeverse Group Ltd,HKEX
00743,Asia Cement (China) Holdings Corp,HKEX
00369,Wing Tai Properties Ltd,HKEX
02490,LC Logistics Inc,HKEX
01875,BioDlink International Co Ltd,HKEX
00411,Lam Soon Hong Kong Ltd,HKEX
06601,Cheerwin Group Ltd,HKEX
00038,First Tractor Co Ltd Class H,HKEX
01600,Tian Lun Gas Holdings Ltd,HKEX
06865,Flat Glass Group Co Ltd Class H,HKEX
06090,Butong Group,HKEX
06669,Acotec Scientific Holdings Ltd,HKEX
09669,Beisen Holding Ltd,HKEX
01848,China Aircraft Leasing Group Holdings Ltd,HKEX
00732,Truly International Holdings Ltd,HKEX
02579,CNGR Advanced Material Co Ltd Class H,HKEX
01854,China Wantian Holdings Ltd,HKEX
01250,Shandong Hi-Speed New Energy Group Ltd,HKEX
00026,China Motor Bus Co Ltd,HKEX
01458,Zhou Hei Ya International Holdings Company Ltd,HKEX
02480,Beijing Luzhu Biotechnology Co Ltd Class H,HKEX
87001,Hui Xian Real Estate Investment Trust REIT Units,HKEX
02270,Desun Real Estate Investment Services Group Co Ltd,HKEX
01570,Weiye Holdings Ltd,HKEX
00650,Productive Technologies Company Ltd,HKEX
03337,Anton Oilfield Services Group,HKEX
02408,Guangzhou Xiao Noodles Catering Management Co Ltd Class H,HKEX
02429,Beijing UBOX Online Technology Corp Class H,HKEX
01873,VIVA Biotech Holdings,HKEX
00807,SIIC Environment Holdings Ltd,HKEX
02111,Best Pacific International Holdings Ltd,HKEX
08299,GT Gold Holdings Ltd,HKEX
02720,Ridge Outdoor International Ltd,HKEX
03318,China Boton Group Co Ltd,HKEX
00909,Ming Yuan Cloud Group Holdings Ltd,HKEX
01948,Uju Holding Ltd,HKEX
00497,CSI Properties Ltd,HKEX
01717,Ausnutria Dairy Corp Ltd,HKEX
00029,Dynamic Holdings Ltd,HKEX
06626,Yuexiu Services Group Ltd,HKEX
06051,Youzan Technology Ltd,HKEX
00113,Dickson Concepts (International) Ltd,HKEX
01782,International Business Digital Technology Ltd,HKEX
00368,Superland Group Holdings Ltd,HKEX
00558,LK Technology Holdings Ltd,HKEX
06996,Antengene Corp Ltd,HKEX
06681,BrainAurora Medical Technology Ltd,HKEX
00030,YNBY International Ltd,HKEX
00331,FSE Lifestyle Services Ltd,HKEX
03319,A-Living Smart City Services Co Ltd Class H,HKEX
00917,Qunabox Group Ltd,HKEX
02166,Smart-Core Holdings Ltd,HKEX
03978,China Beststudy Education Group,HKEX
01773,Tianli International Holdings Ltd,HKEX
06127,Joinn Laboratories China Co Ltd Class H,HKEX
03636,Yunnan Jinxun Resources Co Ltd Class H,HKEX
02552,Hua Medicine,HKEX
09913,Chi Kan Holdings Ltd,HKEX
01516,Sunac Services Holdings Ltd,HKEX
02361,Sinohealth Technology Holdings Ltd,HKEX
01028,C banner International Holdings Ltd,HKEX
02623,Hong Kong Gold Industry Group Ltd,HKEX
09923,Yeahka Ltd,HKEX
00931,China HK Power Smart Energy Group Ltd,HKEX
01115,5100 Xizang Glacier Co Ltd,HKEX
00882,Tianjin Development Holdings Ltd,HKEX
02121,Ainnovation Technology Group Co Ltd Class H,HKEX
00808,Prosperity Real Estate Investment Trust,HKEX
00709,Giordano International Ltd,HKEX
02410,TYK Medicines Inc Class H,HKEX
02197,Clover Biopharmaceuticals Ltd,HKEX
06896,Golden Throat Holdings Group Co Ltd,HKEX
02660,Zengame Technology Holding Ltd,HKEX
01747,Home Control International Ltd,HKEX
09930,Horizon Construction Development Ltd,HKEX
02549,Carote Ltd,HKEX
00720,Auto Italia Holdings Ltd,HKEX
00894,Man Yue Technology Holdings Ltd,HKEX
06058,China Industrial Securities International Financial Group Ltd,HKEX
02499,Folangsi Co Ltd Class H,HKEX
02561,Visen Pharmaceuticals,HKEX
01760,Intron Technology Holdings Ltd,HKEX
01899,Xingda International Holdings Ltd,HKEX
01330,Dynagreen Environmental Protection Group Co Ltd Class H,HKEX
02199,Regina Miracle International (Holdings) Ltd,HKEX
00085,China Electronics Huada Technology Company Ltd,HKEX
02385,Readboy Education Holding Co Ltd,HKEX
02508,Saint Bella Group Ltd,HKEX
00031,China Aerospace International Holdings Ltd,HKEX
08115,Qingda Oriental Group Co Ltd Class H,HKEX
01979,Ten Pao Group Holdings Ltd,HKEX
02409,Seacon Shipping Group Holdings Ltd,HKEX
01045,APT Satellite Holdings Ltd,HKEX
01709,DL Holdings Group Ltd,HKEX
02169,Canggang Railway Ltd,HKEX
00222,Min Xin Holdings Ltd,HKEX
06608,Bairong Inc,HKEX
02668,Pak Tak International Ltd,HKEX
01009,International Entertainment Corp,HKEX
02236,Wison Engineering Services Co Ltd,HKEX
00658,China High Speed Transmission Equipment Group Co Ltd,HKEX
00127,Chinese Estates Holdings Ltd,HKEX
02571,Beijing Saimo Technology Co Ltd Class H,HKEX
01713,Sichuan Energy Investment Development Co Ltd Class H,HKEX
02309,Zo Future Group,HKEX
02565,PegBio Co Ltd Class H,HKEX
02587,HealthyWay Inc,HKEX
00035,Far East Consortium International Ltd,HKEX
02390,Zhihu Inc,HKEX
02570,Shanghai REFIRE Group Ltd Class H,HKEX
02633,Jacobson Pharma Corporation Ltd,HKEX
02302,CNNC International Ltd,HKEX
01375,Central China Securities Co Ltd Class H,HKEX
02191,SF Real Estate Investment Trust,HKEX
01091,South Manganese Investment Ltd,HKEX
02149,BaTeLab Co Ltd Class H,HKEX
06889,Dynam Japan Holdings Co Ltd,HKEX
00088,Tai Cheung Holdings Ltd,HKEX
06660,AIM Vaccine Co Ltd Class H,HKEX
00816,Jinmao Property Services Co Ltd,HKEX
00393,Glorious Sun Enterprises Ltd,HKEX
02420,Zibuyu Group Ltd,HKEX
09869,Helens International Holdings Co Ltd,HKEX
02768,Qingdao Gon Technology Co Ltd Class H,HKEX
01656,ISDN Holdings Ltd,HKEX
00357,Hainan Meilan International Airport Co Ltd Class H,HKEX
03839,Chia Tai Enterprises International Ltd,HKEX
01426,Spring Real Estate Investment Trust,HKEX
03369,Qinhuangdao Port Co Ltd Class H,HKEX
08395,ZXZN Qi-House Holdings Ltd,HKEX
02519,AuGroup SHENZHEN Cross Border Business Co Ltd Class H,HKEX
00245,China Vered Financial Holding Corp Ltd,HKEX
01521,Frontage Holdings Corp,HKEX
02271,Zhong An Intelligent Living Service Ltd,HKEX
06633,Qingci Games Inc,HKEX
00699,Ningbo Joyson Electronic Corp Class H,HKEX
02522,Jiangxi Rimag Group Co Ltd Class H,HKEX
00105,Associated International Hotels Ltd,HKEX
02677,Distinct Healthcare Holdings Ltd,HKEX
00410,SOHO China Ltd,HKEX
06980,Bama Tea Co Ltd Class H,HKEX
01982,Nameson Holdings Ltd,HKEX
01221,Sino Hotels (Holdings) Ltd,HKEX
03938,LFG Investment Holdings Ltd,HKEX
00301,Sanvo Fine Chemicals Group Ltd,HKEX
03680,Ruihe Data Technology Holdings Ltd,HKEX
01762,Wanka Online Inc,HKEX
00887,Emperor Watch & Jewellery Ltd,HKEX
03813,Pou Sheng International (Holdings) Ltd,HKEX
03818,China Dongxiang (Group) Co Ltd,HKEX
00878,Soundwill Holdings Ltd,HKEX
06136,Kangda International Environmental Company Ltd,HKEX
01597,China Nature Energy Technology Holdings Ltd,HKEX
00628,Tong Tong AI Social Group Ltd,HKEX
08239,Capital Finance Holdings Ltd,HKEX
01122,Qingling Motors Co Ltd Class H,HKEX
03848,Haosen Fintech Group Ltd,HKEX
01911,China Renaissance Holdings Ltd,HKEX
02355,Baoye Group Co Ltd Class H,HKEX
00335,Upbest Group Ltd,HKEX
06858,Honma Golf Ltd,HKEX
06196,Bank of Zhengzhou Co Ltd Class H,HKEX
02181,Mabpharm Ltd,HKEX
02521,Shenghui Cleanness Group Holdings Ltd,HKEX
01780,Rongzun International Holdings Group Ltd,HKEX
00686,Beijing Energy International Holding Co Ltd,HKEX
00240,Build King Holdings Ltd,HKEX
01456,Guolian Minsheng Securities Co Ltd Class H,HKEX
00050,Hong Kong Ferry Holdings Co Ltd,HKEX
08148,Wuxi Life International Holdings Group Ltd,HKEX
00661,China Daye Non-Ferrous Metals Mining Ltd,HKEX
09922,Jiumaojiu International Holdings Ltd,HKEX
03798,Homeland Interactive Technology Ltd,HKEX
01541,ImmuneOnco Biopharmaceuticals (Shanghai) Inc Class H,HKEX
01973,Tian Tu Capital Co Ltd Class H,HKEX
02865,Hainan Drinda New Energy Technology Co Ltd Class H,HKEX
02425,AustAsia Group Ltd,HKEX
02219,Chaoju Eye Care Holdings Ltd,HKEX
01200,Midland Holdings Ltd,HKEX
01481,Smart Globe Holdings Ltd,HKEX
02495,Voicecomm Technology Co Ltd Class H,HKEX
02283,TK Group (Holdings) Ltd,HKEX
03329,BOCOM International Holdings Co Ltd,HKEX
00547,Digital Domain Holdings Ltd,HKEX
02715,Estun Automation Co Ltd Class H,HKEX
02489,Persistence Gold Group Ltd,HKEX
01890,China Kepei Education Group Ltd,HKEX
02582,Jiangsu Guofu Hydrogen Energy Equipment Co Ltd Class H,HKEX
01270,Langham Hospitality Investments Units,HKEX
00194,Liu Chong Hing Investment Ltd,HKEX
02161,JBM (Healthcare) Ltd,HKEX
01657,SG Group Holdings Ltd,HKEX
00242,Shun Tak Holdings Ltd,HKEX
06667,Mega Genomics Ltd,HKEX
06603,IFBH Ltd,HKEX
06609,Shanghai HeartCare Medical Technology Corp Ltd Class H,HKEX
01257,China Everbright Greentech Ltd,HKEX
01358,PW Medtech Group Ltd,HKEX
00398,Oriental Watch Holdings Ltd,HKEX
00347,Angang Steel Co Ltd Class H,HKEX
00434,Boyaa Interactive International Ltd,HKEX
00535,Gemdale Properties and Investment Corporation Ltd,HKEX
02306,YH Entertainment Group,HKEX
00451,Dynasty Digital Holdings Ltd,HKEX
01061,Essex Bio-Technology Ltd,HKEX
02360,Best Mart 360 Holdings Ltd,HKEX
02368,Eagle Nice (International) Holdings Ltd,HKEX
01660,Seven Elements Investment Holdings Ltd,HKEX
01733,E-Commodities Holdings Ltd,HKEX
00321,Texwinca Holdings Ltd,HKEX
02511,HighTide Therapeutics Inc,HKEX
09981,Shenzhen Woer Heat-shrinkable Material Co.  Ltd Class H,HKEX
00830,China State Construction Development Holdings Ltd,HKEX
09990,Archosaur Games Inc,HKEX
01645,Haina Intelligent Equipment International Holdings Ltd,HKEX
00626,Public Financial Holdings Ltd,HKEX
01473,Pangaea Connectivity Technology Ltd,HKEX
02383,Tom Group Ltd,HKEX
01588,Chanjet Information Technology Co Ltd Class H,HKEX
03886,Town Health International Medical Group Ltd,HKEX
09933,GHW International,HKEX
00837,Carpenter Tan Holdings Ltd,HKEX
02348,Dawnrays Pharmaceutical (Holdings) Ltd,HKEX
02175,China General Education Group Ltd,HKEX
00480,HKR International Ltd,HKEX
02477,WellCell Holdings Co Ltd,HKEX
02160,Microport Cardioflow Medtech Corp,HKEX
09663,Sino-Synergy Hydrogen Energy Technology Jiaxing Co Ltd Class H,HKEX
03681,SinoMab BioScience Ltd,HKEX
02566,Hangzhou Jiuyuan Genetic Biopharmaceutical Co Ltd Class H,HKEX
00838,EVA Precision Industrial Holdings Ltd,HKEX
01471,Zhongmiao Holdings Qingdao Co Ltd Class H,HKEX
03658,New Hope Service Holdings Ltd,HKEX
02465,Jiangsu Lopal Tech Group Co Ltd Class H,HKEX
01526,Rici Healthcare Holdings Ltd,HKEX
00951,Chaowei Power Holdings Ltd,HKEX
02886,Binhai Investment Company Ltd,HKEX
09909,Powerlong Commercial Management Holdings Ltd,HKEX
00842,Leoch International Technology Ltd,HKEX
03718,Beijing Enterprises Urban Resources Group Ltd,HKEX
06169,China Yuhua Education Corp Ltd,HKEX
00158,Melbourne Enterprises Ltd,HKEX
01611,Bitfire Group Holdings Ltd,HKEX
06067,Shenzhen Senior Technology Material Co Ltd Class H,HKEX
00218,Shenwan Hongyuan HK Ltd,HKEX
01140,Wealthink Ai-innovation Capital Ltd,HKEX
00147,International Business Settlement Holdings Ltd,HKEX
02563,Beijing Biostar Pharmaceuticals Co Ltd Class H,HKEX
06622,Zhaoke Ophthalmology Ltd,HKEX
01599,Beijing Urban Construction Design & Development Group Co Ltd Class H,HKEX
06063,Lotus Horizon Holdings Ltd,HKEX
01086,Goodbaby International Holdings Ltd,HKEX
02416,Edianyun Ltd,HKEX
01830,Perfect Medical Health Management Ltd,HKEX
06036,Apex Ace Holding Ltd,HKEX
02443,Autostreets Development Ltd,HKEX
00306,Kwoon Chung Bus Holdings Ltd,HKEX
01977,Analogue Holdings Ltd,HKEX
01321,China New City Group Ltd,HKEX
02512,Cloud Factory Technology Holdings Ltd,HKEX
01488,Best Food Holding Company Ltd,HKEX
01903,JBB Builders International Ltd,HKEX
01168,Z Fin Ltd,HKEX
08476,Ocean One Holding Ltd,HKEX
09616,Neutech Group Ltd,HKEX
01601,Zhongguancun Science-Tech Leasing Co Ltd Class H,HKEX
02450,Huaibei GreenGold Industry Investment Co Ltd Class H,HKEX
08049,Jilin Province Huinan Changlong Bio-pharmacy Co Ltd Class H,HKEX
01283,Accel Group Holdings Ltd,HKEX
03669,China Yongda Automobiles Services Holdings Ltd,HKEX
